일자,중식메뉴,석식메뉴,메뉴분류
2019-08-26,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  함박스테이크  사과고구마그라탕  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국 (소고기:호주산) 돈육간장볶음 (돈육:국내산) 계란찜  청경채무침  포기김치 (김치:국내산) ,육류
2019-08-26,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  함박스테이크  사과고구마그라탕  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국 (소고기:호주산) 돈육간장볶음 (돈육:국내산) 계란찜  청경채무침  포기김치 (김치:국내산) ,육류
2019-08-27,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (소고기:호주산) 동태전 (동태:러시아산) 레몬미역초무침  포기김치 (김치:국내산) ,베이컨김치볶음밥 (쌀:국내산) 새우튀김우동  찹쌀순대볶음  부추만두  수제오이피클  깍두기 (김치:국내산) ,육류
2019-08-27,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (소고기:호주산) 동태전 (동태:러시아산) 레몬미역초무침  포기김치 (김치:국내산) ,베이컨김치볶음밥 (쌀:국내산) 새우튀김우동  찹쌀순대볶음  부추만두  수제오이피클  깍두기 (김치:국내산) ,육류
2019-08-28,"카레덮밥 (쌀,돈육:국내산) 맑은국  치킨핑거 (닭:국내산) 쫄면야채무침  오복지/과일  포기김치 (김치:국내산) ",    *        ,조류
2019-08-29,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  훈제오리구이 (오리:국내산) 매운어묵볶음  쌈무/양파절임 부추겉절이 포기김치 (김치:국내산) ,오므라이스 (쌀:국내산) 가쯔오장국  소고기퀘사디아 (소고기:호주산) 멕시칸샐러드  음료  포기김치 (김치:국내산) ,조류
2019-08-29,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  훈제오리구이 (오리:국내산) 매운어묵볶음  쌈무/양파절임 부추겉절이 포기김치 (김치:국내산) ,오므라이스 (쌀:국내산) 가쯔오장국  소고기퀘사디아 (소고기:호주산) 멕시칸샐러드  음료  포기김치 (김치:국내산) ,육류
2019-08-30,쌀밥/잡곡밥 (쌀:국내산) 부대찌개 (소고기:호주산) 굴비구이  비엔나컬리플라워볶음  김구이  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯국  마늘치킨 (닭:국내산) 동그랑땡전  치커리무침  포기김치 (김치:국내산) ,해산물
2019-08-30,쌀밥/잡곡밥 (쌀:국내산) 부대찌개 (소고기:호주산) 굴비구이  비엔나컬리플라워볶음  김구이  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯국  마늘치킨 (닭:국내산) 동그랑땡전  치커리무침  포기김치 (김치:국내산) ,조류
2019-09-02,쌀밥/잡곡밥 (쌀:국내산) 들깨시락국  돈육김치볶음  궁중떡볶음  쫑상추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  파닭  두부계란부침  무생채  포기김치 (김치:국내산) ,육류
2019-09-02,쌀밥/잡곡밥 (쌀:국내산) 들깨시락국  돈육김치볶음  궁중떡볶음  쫑상추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  파닭  두부계란부침  무생채  포기김치 (김치:국내산) ,조류
2019-09-03,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  소고기장조림  갈치무조림  참나물생채  포기김치 (김치:국내산) ,빠에야 (쌀:국내산) 쌀국수  치킨샐러드  고구마맛탕  단무지/음료  포기김치 (김치:국내산) ,육류
2019-09-03,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  소고기장조림  갈치무조림  참나물생채  포기김치 (김치:국내산) ,빠에야 (쌀:국내산) 쌀국수  치킨샐러드  고구마맛탕  단무지/음료  포기김치 (김치:국내산) ,조류
2019-09-04,"단호박영양밥 (쌀,돈육:국내산) 유부장국  새송이너비아니구이  양장피  오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥  참치김치찌개  돈육강정  계란찜  매운어묵볶음  깍두기 (김치:국내산) ,육류
2019-09-04,"단호박영양밥 (쌀,돈육:국내산) 유부장국  새송이너비아니구이  양장피  오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥  참치김치찌개  돈육강정  계란찜  매운어묵볶음  깍두기 (김치:국내산) ,육류
2019-09-05,쌀밥/잡곡밥 (쌀:국내산) 토란국  매운돼지갈비찜  호박부추전  도토리묵야채무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 김치어묵국  야채튀김  미니햄버거  꽃맛살샐러드  포기김치 (김치:국내산) ,육류
2019-09-05,쌀밥/잡곡밥 (쌀:국내산) 토란국  매운돼지갈비찜  호박부추전  도토리묵야채무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 김치어묵국  야채튀김  미니햄버거  꽃맛살샐러드  포기김치 (김치:국내산) ,육류
2019-09-06,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  수제돈까스  통도라지구이  미역무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  소고기숙주볶음  맛살냉채  단배추겉절이  포기김치 (김치:국내산) ,육류
2019-09-06,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  수제돈까스  통도라지구이  미역무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  소고기숙주볶음  맛살냉채  단배추겉절이  포기김치 (김치:국내산) ,육류
2019-09-09,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  짬뽕불고기  버섯잡채  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 황태해장국  닭갈비  두부구이*양념장  참나물땅콩무침  포기김치 (김치:국내산) ,육류
2019-09-09,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  짬뽕불고기  버섯잡채  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 황태해장국  닭갈비  두부구이*양념장  참나물땅콩무침  포기김치 (김치:국내산) ,육류
2019-09-10,쌀밥/잡곡밥 (쌀:국내산) 맑은순두부국  사천식탕수육  감자프리타타  청경채겉절이  포기김치 (김치:국내산) ,김치필라프 (쌀:국내산) 크림스프  토마토스파게티  시리얼과일샐러드  수제피클  깍두기 (김치:국내산) ,육류
2019-09-10,쌀밥/잡곡밥 (쌀:국내산) 맑은순두부국  사천식탕수육  감자프리타타  청경채겉절이  포기김치 (김치:국내산) ,김치필라프 (쌀:국내산) 크림스프  토마토스파게티  시리얼과일샐러드  수제피클  깍두기 (김치:국내산) ,해산물
2019-09-11,"나물비빔밥 (쌀,돈육:국내산) 팽이장국  생선까스*칠리소스  갈비만두  송편/식혜/과일  포기김치 (김치:국내산) ",쌀밥/잡곡밥  해물된장찌개  고추잡채*꽃빵  명태조림  김자반  포기김치 (김치:국내산) ,해산물
2019-09-11,"나물비빔밥 (쌀,돈육:국내산) 팽이장국  생선까스*칠리소스  갈비만두  송편/식혜/과일  포기김치 (김치:국내산) ",쌀밥/잡곡밥  해물된장찌개  고추잡채*꽃빵  명태조림  김자반  포기김치 (김치:국내산) ,해산물
2019-09-16,쌀밥/잡곡밥 (쌀:국내산) 황태국  훈제오리고추장볶음  연두부*장  쌈무/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  치즈함박스테이크  새송이버섯전  유채나물  배추겉절이 (김치:국내산) ,조류
2019-09-16,쌀밥/잡곡밥 (쌀:국내산) 황태국  훈제오리고추장볶음  연두부*장  쌈무/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  치즈함박스테이크  새송이버섯전  유채나물  배추겉절이 (김치:국내산) ,육류
2019-09-17,쌀밥/잡곡밥 (쌀:국내산) 꽃게된장찌개  돈육굴소스볶음  날치알계란찜  꽃상추겉절이  포기김치 (김치:국내산) ,참치덮밥 (쌀:국내산) 미소장국  또띠아피자  모둠과일  락교  포기김치 (김치:국내산) ,육류
2019-09-17,쌀밥/잡곡밥 (쌀:국내산) 꽃게된장찌개  돈육굴소스볶음  날치알계란찜  꽃상추겉절이  포기김치 (김치:국내산) ,참치덮밥 (쌀:국내산) 미소장국  또띠아피자  모둠과일  락교  포기김치 (김치:국내산) ,해산물
2019-09-18,쌀밥/잡곡밥 (쌀:국내산) 소고기미역국  탄두리치킨  오징어숙회무침  파스타샐러드 /오렌지주스  배추겉절이/과일 (김치:국내산) ,쌀밥/잡곡밥  수제비국  쇠고기숙주볶음  두부매콤조림  오이무침  포기김치 (김치:국내산) ,조류
2019-09-18,쌀밥/잡곡밥 (쌀:국내산) 소고기미역국  탄두리치킨  오징어숙회무침  파스타샐러드 /오렌지주스  배추겉절이/과일 (김치:국내산) ,쌀밥/잡곡밥  수제비국  쇠고기숙주볶음  두부매콤조림  오이무침  포기김치 (김치:국내산) ,육류
2019-09-19,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  주꾸미볶음  카레감자채볶음  호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 설렁탕  김치전  오징어젓무침  야채스틱/과일  석박지 (김치:국내산) ,해산물
2019-09-19,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  주꾸미볶음  카레감자채볶음  호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 설렁탕  김치전  오징어젓무침  야채스틱/과일  석박지 (김치:국내산) ,해산물
2019-09-20,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  대패삼겹*파채  사각어묵무침  비름나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥  얼큰소고기무국  안동찜닭  탕평채  아삭고추된장무침  포기김치 (김치:국내산) ,육류
2019-09-20,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  대패삼겹*파채  사각어묵무침  비름나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥  얼큰소고기무국  안동찜닭  탕평채  아삭고추된장무침  포기김치 (김치:국내산) ,조류
2019-09-23,쌀밥/잡곡밥 (쌀:국내산) 근대국  유자청제육볶음 (돈육:국내산) 동그랑땡전  얼갈이겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 고등어구이 (고등어:국내산) 모듬소세지볶음  오이사과생채  포기김치 (김치:국내산) ,육류
2019-09-23,쌀밥/잡곡밥 (쌀:국내산) 근대국  유자청제육볶음 (돈육:국내산) 동그랑땡전  얼갈이겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 고등어구이 (고등어:국내산) 모듬소세지볶음  오이사과생채  포기김치 (김치:국내산) ,해산물
2019-09-24,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  버섯불고기 (소고기:호주산) 골뱅이무침  미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 무채국 (우민찌:호주산) 닭볶음탕 (닭:국내산) 메밀전병만두  참나물생채  배추겉절이 (김치:국내산) ,육류
2019-09-24,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  버섯불고기 (소고기:호주산) 골뱅이무침  미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 무채국 (우민찌:호주산) 닭볶음탕 (닭:국내산) 메밀전병만두  참나물생채  배추겉절이 (김치:국내산) ,조류
2019-09-25,곤드레밥*양념장 (쌀:국내산) 맑은국  돈육강정 (돈육:국내산) 사과고구마그라탕  오복지무침  포기김치 (김치:국내산) ,    *        ,육류
2019-09-26,쌀밥/잡곡밥 (쌀:국내산) 콩나물김치국  해물누룽지탕  두부스테이크  마늘쫑무침  깍두기 (김치:국내산) ,"볶음밥/짜장소스 (쌀,돈육:국내산) 계란국  깐풍기 (닭:국내산) 시저샐러드  단무지/음료  포기김치 (김치:국내산) ",해산물
2019-09-26,쌀밥/잡곡밥 (쌀:국내산) 콩나물김치국  해물누룽지탕  두부스테이크  마늘쫑무침  깍두기 (김치:국내산) ,"볶음밥/짜장소스 (쌀,돈육:국내산) 계란국  깐풍기 (닭:국내산) 시저샐러드  단무지/음료  포기김치 (김치:국내산) ",조류
2019-09-27,쌀밥/잡곡밥 (쌀:국내산) 어묵국  언양식불고기  계란말이  청경채생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육간장볶음 (돈육:국내산) 닭살겨자채 (닭:국내산) 무나물  포기김치 (김치:국내산) ,육류
2019-09-27,쌀밥/잡곡밥 (쌀:국내산) 어묵국  언양식불고기  계란말이  청경채생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육간장볶음 (돈육:국내산) 닭살겨자채 (닭:국내산) 무나물  포기김치 (김치:국내산) ,육류
2019-09-30,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  짬뽕불고기  메추리알조림  얼갈이겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 버섯들깨탕  오징어볶음  고기전  양배추쌈*쌈장  포기김치 (김치:국내산) ,육류
2019-09-30,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  짬뽕불고기  메추리알조림  얼갈이겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 버섯들깨탕  오징어볶음  고기전  양배추쌈*쌈장  포기김치 (김치:국내산) ,해산물
2019-10-02,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  닭갈비  우엉잡채  부추겉절이  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  쇠고기장조림  마파두부  오이맛살초무침  포기김치 (김치:국내산) ,육류
2019-10-02,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  닭갈비  우엉잡채  부추겉절이  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  쇠고기장조림  마파두부  오이맛살초무침  포기김치 (김치:국내산) ,육류
2019-10-04,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  소불고기  두부양념조림  미역레몬초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  함박스테이크  계란찜  콩나물무침  포기김치 (김치:국내산) ,육류
2019-10-04,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  소불고기  두부양념조림  미역레몬초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  함박스테이크  계란찜  콩나물무침  포기김치 (김치:국내산) ,육류
2019-10-07,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개 (돈육:국내산) 돈육굴소스볶음 (돈육:국내산) 해파리겨자채  마늘쫑건새우볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 갈치구이 (갈치:감비아산) 비엔나케찹볶음  셀프무쌈말이  포기김치 (김치:국내산) ,육류
2019-10-07,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개 (돈육:국내산) 돈육굴소스볶음 (돈육:국내산) 해파리겨자채  마늘쫑건새우볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 갈치구이 (갈치:감비아산) 비엔나케찹볶음  셀프무쌈말이  포기김치 (김치:국내산) ,해산물
2019-10-08,쌀밥/잡곡밥 (쌀:국내산) 동태탕 (동태:러시아산) 마늘간장치킨 (닭:국내산) 새송이버섯전  치커리사과무침  포기김치 (김치:국내산) ,김치볶음밥 (쌀:국내산) 새우튀김우동  고구마치즈구이  홍시드레싱샐러드  오이피클  깍두기 (김치:국내산) ,조류
2019-10-08,쌀밥/잡곡밥 (쌀:국내산) 동태탕 (동태:러시아산) 마늘간장치킨 (닭:국내산) 새송이버섯전  치커리사과무침  포기김치 (김치:국내산) ,김치볶음밥 (쌀:국내산) 새우튀김우동  고구마치즈구이  홍시드레싱샐러드  오이피클  깍두기 (김치:국내산) ,해산물
2019-10-10,쌀밥/잡곡밥 (쌀:국내산) 옹심이만두국  굴비구이 (굴비:원양산) 미트볼조림  청경채무침  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  쇠고기퀘사디아 (소고기:호주산) 꽃맛살샐러드  음료/단무지  포기김치 (김치:국내산) ,해산물
2019-10-10,쌀밥/잡곡밥 (쌀:국내산) 옹심이만두국  굴비구이 (굴비:원양산) 미트볼조림  청경채무침  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  쇠고기퀘사디아 (소고기:호주산) 꽃맛살샐러드  음료/단무지  포기김치 (김치:국내산) ,육류
2019-10-11,쌀밥/잡곡밥 (쌀:국내산) 아욱국  매운돼지갈비찜 (돈육:국내산) 파스타샐러드  건파래무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국 (쇠고기:호주산) 탕수어 (동태:러시아산) 견과류조림  양념깻잎지  포기김치 (김치:국내산) ,육류
2019-10-11,쌀밥/잡곡밥 (쌀:국내산) 아욱국  매운돼지갈비찜 (돈육:국내산) 파스타샐러드  건파래무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국 (쇠고기:호주산) 탕수어 (동태:러시아산) 견과류조림  양념깻잎지  포기김치 (김치:국내산) ,해산물
2019-10-14,쌀밥/잡곡밥 (쌀:국내산) 북어해장국  제육볶음  감자채볶음  야채스틱  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  주꾸미볶음  계란말이  쫑상추무침  포기김치 (김치:국내산) ,육류
2019-10-14,쌀밥/잡곡밥 (쌀:국내산) 북어해장국  제육볶음  감자채볶음  야채스틱  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  주꾸미볶음  계란말이  쫑상추무침  포기김치 (김치:국내산) ,해산물
2019-10-15,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭갈비  어묵볶음  부추생채  포기김치 (김치:국내산) ,야채볶음밥 (쌀:국내산) 유부주머니국  통새우또띠아  야채쫄면무침  과일  깍두기 (김치:국내산) ,육류
2019-10-15,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭갈비  어묵볶음  부추생채  포기김치 (김치:국내산) ,야채볶음밥 (쌀:국내산) 유부주머니국  통새우또띠아  야채쫄면무침  과일  깍두기 (김치:국내산) ,해산물
2019-10-16,콩나물밥 (쌀:국내산) 가쯔오국  돈육강정  모히토과일샐러드  쨔샤이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥  된장찌개  꽁치구이  모듬소세지구이  오이무침  포기김치 (김치:국내산) ,육류
2019-10-16,콩나물밥 (쌀:국내산) 가쯔오국  돈육강정  모히토과일샐러드  쨔샤이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥  된장찌개  꽁치구이  모듬소세지구이  오이무침  포기김치 (김치:국내산) ,해산물
2019-10-17,쌀밥/잡곡밥 (쌀:국내산) 알탕  해물굴소스볶음  쇠고기두부찜  치커리유자청무침  포기김치 (김치:국내산) ,쌀밥  (쌀:국내산) 떡만두국  닭매운찜  김치전  간장깻잎지/콘샐러드  포기김치 (김치:국내산) ,해산물
2019-10-17,쌀밥/잡곡밥 (쌀:국내산) 알탕  해물굴소스볶음  쇠고기두부찜  치커리유자청무침  포기김치 (김치:국내산) ,쌀밥  (쌀:국내산) 떡만두국  닭매운찜  김치전  간장깻잎지/콘샐러드  포기김치 (김치:국내산) ,조류
2019-10-18,쌀밥/잡곡밥 (쌀:국내산) 우거지된장국  쇠고기장조림  옥수수전  마늘쫑무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  후르츠탕수육  오징어초무침  애호박나물  포기김치 (김치:국내산) ,육류
2019-10-18,쌀밥/잡곡밥 (쌀:국내산) 우거지된장국  쇠고기장조림  옥수수전  마늘쫑무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  후르츠탕수육  오징어초무침  애호박나물  포기김치 (김치:국내산) ,육류
2019-10-21,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  훈제오리단호박볶음  골뱅이무침  양파절임/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  언양식불고기  맛살냉채  도라지오이무침  포기김치 (김치:국내산) ,조류
2019-10-21,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  훈제오리단호박볶음  골뱅이무침  양파절임/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  언양식불고기  맛살냉채  도라지오이무침  포기김치 (김치:국내산) ,육류
2019-10-22,쌀밥/잡곡밥 (쌀:국내산) 얼큰순두부찌개  짬뽕불고기  잡채  도토리묵무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  떡볶이  김말이튀김  음료  배추겉절이 (김치:국내산) ,육류
2019-10-22,쌀밥/잡곡밥 (쌀:국내산) 얼큰순두부찌개  짬뽕불고기  잡채  도토리묵무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  떡볶이  김말이튀김  음료  배추겉절이 (김치:국내산) ,0
2019-10-23,카레라이스 (쌀:국내산) 우동국  유린기  메밀전병만두  단무지/바나나  포기김치 (김치:국내산) ,쌀밥/잡곡밥  열무된장국  소고기버섯볶음  부추호박전  브로콜리*초장  포기김치 (김치:국내산) ,육류
2019-10-23,카레라이스 (쌀:국내산) 우동국  유린기  메밀전병만두  단무지/바나나  포기김치 (김치:국내산) ,쌀밥/잡곡밥  열무된장국  소고기버섯볶음  부추호박전  브로콜리*초장  포기김치 (김치:국내산) ,육류
2019-10-24,쌀밥/잡곡밥 (쌀:국내산) 건새우아욱국  등갈비김치말이  계란말이  숙주나물무침  열무김치 (김치:국내산) ,해물굴소스볶음밥 (쌀:국내산) 맑은국  돈육간장강정  흑임자시금치샐러드  무우짱아찌  포기김치 (김치:국내산) ,육류
2019-10-24,쌀밥/잡곡밥 (쌀:국내산) 건새우아욱국  등갈비김치말이  계란말이  숙주나물무침  열무김치 (김치:국내산) ,해물굴소스볶음밥 (쌀:국내산) 맑은국  돈육간장강정  흑임자시금치샐러드  무우짱아찌  포기김치 (김치:국내산) ,육류
2019-10-25,"나물비빔밥 (쌀,돈육:국내산) 팽이장국  생선까스*칠리소스  갈비만두  식혜  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  류산슬  비엔나감자조림  아삭고추무침  포기김치 (김치:국내산) ,해산물
2019-10-25,"나물비빔밥 (쌀,돈육:국내산) 팽이장국  생선까스*칠리소스  갈비만두  식혜  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  류산슬  비엔나감자조림  아삭고추무침  포기김치 (김치:국내산) ,해산물
2019-10-28,쌀밥/잡곡밥 (쌀:국내산) 소고기미역국 (쇠고기:호주산) 유자청제육볶음 (돈육:국내산) 메추리알조림  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 짬뽕국  가자미카레튀김  고기전 (돈육:국내산) 치커리무침  포기김치 (김치:국내산) ,육류
2019-10-28,쌀밥/잡곡밥 (쌀:국내산) 소고기미역국 (쇠고기:호주산) 유자청제육볶음 (돈육:국내산) 메추리알조림  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 짬뽕국  가자미카레튀김  고기전 (돈육:국내산) 치커리무침  포기김치 (김치:국내산) ,해산물
2019-10-29,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  오징어볶음  두부새싹구이  파래김*양념장  열무김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미니우동  닭오븐구이 (닭:국내산) 고구마튀김  꼬들단무지  포기김치 (김치:국내산) ,해산물
2019-10-29,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  오징어볶음  두부새싹구이  파래김*양념장  열무김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미니우동  닭오븐구이 (닭:국내산) 고구마튀김  꼬들단무지  포기김치 (김치:국내산) ,조류
2019-10-30,"마파두부덮밥 (쌀,돈육:국내산) 맑은국  치킨핑거 (닭:국내산) 시저샐러드  무비트생채  포기김치 (김치:국내산) ",    *        ,조류
2019-10-31,쌀밥/잡곡밥 (쌀:국내산) 매운콩나물국  동파삼겹수육 (돈육:국내산) 늙은호박전  쫑상추무침  배추겉절이 (김치:국내산) ,참치회덮밥 (쌀:국내산) 미소장국  또띠아피자  꽃맛살샐러드  락교/과일  포기김치 (김치:국내산) ,육류
2019-10-31,쌀밥/잡곡밥 (쌀:국내산) 매운콩나물국  동파삼겹수육 (돈육:국내산) 늙은호박전  쫑상추무침  배추겉절이 (김치:국내산) ,참치회덮밥 (쌀:국내산) 미소장국  또띠아피자  꽃맛살샐러드  락교/과일  포기김치 (김치:국내산) ,해산물
2019-11-01,"쌀밥/옛날돈까스 (쌀,돈육:국내산) 옥수수스프  딸기드레싱샐러드  감자범벅  수제피클/음료  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 떡국  돈육장조림 (돈육:국내산) 해물김치전  참나물생채  깍두기 (김치:국내산) ,0
2019-11-01,"쌀밥/옛날돈까스 (쌀,돈육:국내산) 옥수수스프  딸기드레싱샐러드  감자범벅  수제피클/음료  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 떡국  돈육장조림 (돈육:국내산) 해물김치전  참나물생채  깍두기 (김치:국내산) ,육류
2019-11-04,쌀밥/잡곡밥 (쌀:국내산) 근대국  소고기낙지볶음 (소고기:호주산) 계란찜  청경채사과생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  함박스테이크  닭살겨자냉채 (닭:국내산) 마늘쫑무침  포기김치 (김치:국내산) ,육류
2019-11-04,쌀밥/잡곡밥 (쌀:국내산) 근대국  소고기낙지볶음 (소고기:호주산) 계란찜  청경채사과생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  함박스테이크  닭살겨자냉채 (닭:국내산) 마늘쫑무침  포기김치 (김치:국내산) ,육류
2019-11-05,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  순살파닭 (닭:국내산) 감자채볶음  콩나물무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 해물수제비  야채튀김  오징어숙회무침  오복지  깍두기 (김치:국내산) ,조류
2019-11-05,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  순살파닭 (닭:국내산) 감자채볶음  콩나물무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 해물수제비  야채튀김  오징어숙회무침  오복지  깍두기 (김치:국내산) ,해산물
2019-11-06,"김치제육덮밥 (쌀,돈육:국내산) 가쯔오장국  시금치프리타타  동태전 (동태:러시아산) 오이무침  열무김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 황태양념구이 (황태:러시아산) 고추잡채*꽃빵  톳두부무침  포기김치 (김치:국내산) ,육류
2019-11-06,"김치제육덮밥 (쌀,돈육:국내산) 가쯔오장국  시금치프리타타  동태전 (동태:러시아산) 오이무침  열무김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 황태양념구이 (황태:러시아산) 고추잡채*꽃빵  톳두부무침  포기김치 (김치:국내산) ,해산물
